"AGER" "RELAT" "familr" "sexer" "IMPNBS" "REJETS" "OPGNB" "MOYRV" "TAVEP" "ENDET" "GAGET" "GAGEC" "GAGEM" "KVUNB" "QSMOY" "QCRED" "DMVTP" "BOPPN" "FACAN" "LGAGT" "VIENB" "VIEMT" "UEMNB" "UEMMTS" "XLGNB" "XLGMT" "YLVNB" "YLVMT" "NBELTS" "MTELTS" "NBCATS" "MTCATS" "NBBECS" "MTBECS" "ROCNB" "NTCAS" "NPTAG" "SEGV2S" "ITAVC" "HAVEF" "JNBJD1S" "JNBJD2S" "JNBJD3S" "DEPTS" "PVS" "SEXEQ" "FAMIQ" "PCSPQ" "QUALS" "kvunbq" "vienbq" "uemnbq" "xlgnbq" "ylvnbq" "rocnbq" "nptagq" "endetq" "gagetq" "facanq" "lgagtq" "havefq" "ageq" "relatq" "qsmoyq" "opgnbq" "moyrvq" "tavepq" "dmvtpq" "boppnq" "jnbjdq1" "jnbjdq2" "jnbjdq3" "itavcq" "CARVP"
"3460626" 49 142 3 1 0 0 0 31 44014 8 186054 0 186054 1 7923 30 13 89 0 0 0 0 3 44014 2 43914 1 100 0 0 0 0 0 0 23 2 0 4 56232 311 0 0 0 "82" "3" "femme" "M" "505" "A" "K0" "V0" "U2" "X2" "Y1" "R1" "N0" "E1" "G1" "F0" "L0" "H1" "A1" "R1" "Q1" "O0" "M2" "T1" "D0" "B2" "J0" "J0" "J0" "I1" "non"
"3462789" 29 67 3 0 0 0 1 11 122344 0 0 0 0 1 20118 9 14 36 14000 0 0 0 3 122344 2 103374 1 18970 0 0 0 0 0 0 8 1 0 5 143110 0 0 0 0 "82" "3" "homme" "M" "475" "A" "K0" "V0" "U2" "X2" "Y1" "R1" "N0" "E0" "G0" "F1" "L0" "H0" "A0" "R0" "Q2" "O1" "M1" "T2" "D1" "B1" "J0" "J0" "J0" "I2" "non"
"3740678" 74 301 2 1 0 0 12 48 5439 1 16795 16795 0 1 12682 46 13 35 32000 0 1 186539 1 5439 0 0 1 5439 0 0 0 0 0 0 0 1 0 4 198460 186539 0 0 0 "65" "1" "femme" "D" "720" "A" "K0" "V1" "U1" "X0" "Y1" "R0" "N0" "E1" "G1" "F1" "L0" "H1" "A2" "R2" "Q2" "O2" "M2" "T1" "D0" "B1" "J0" "J0" "J0" "I2" "non"
"3740915" 49 315 3 1 0 0 3 18 12176 17 147106 0 147106 1 14035 18 14 22 49930 0 0 0 2 12176 2 12176 0 0 0 0 0 0 0 0 0 1 0 4 15016 2558 0 0 0 "65" "1" "femme" "M" "505" "B" "K0" "V0" "U2" "X2" "Y0" "R0" "N0" "E1" "G1" "F1" "L0" "H1" "A1" "R2" "Q2" "O2" "M1" "T1" "D1" "B0" "J0" "J0" "J0" "I1" "non"
"3743601" 39 161 1 1 0 0 1 18 150193 20 82914 0 82914 1 10523 18 13 39 0 0 0 0 4 150193 1 29237 3 120956 0 0 0 0 0 0 11 1 0 5 155301 0 0 0 0 "65" "1" "femme" "C" "485" "A" "K0" "V0" "U2" "X1" "Y2" "R1" "N0" "E1" "G1" "F0" "L0" "H0" "A1" "R1" "Q2" "O1" "M1" "T2" "D0" "B1" "J0" "J0" "J0" "I2" "non"
"3744033" 31 152 1 0 0 0 3 32 67963 0 0 0 0 1 10307 32 13 62 0 0 1 14208 3 67963 2 10664 1 57299 0 0 0 0 0 0 24 1 0 4 90134 16754 0 0 0 "64" "1" "homme" "C" "428" "A" "K0" "V1" "U2" "X2" "Y1" "R1" "N0" "E0" "G0" "F0" "L0" "H1" "A0" "R1" "Q2" "O2" "M2" "T2" "D0" "B2" "J0" "J0" "J0" "I2" "non"
"3745347" 68 105 3 1 0 0 0 10 511 19 62578 0 62578 1 3764 10 13 28 0 0 0 0 1 511 0 0 1 511 0 0 0 0 0 0 5 1 0 6 3583 0 0 0 0 "64" "1" "femme" "M" "700" "B" "K0" "V0" "U1" "X0" "Y1" "R1" "N0" "E1" "G1" "F0" "L0" "H0" "A2" "R1" "Q1" "O0" "M0" "T1" "D0" "B1" "J0" "J0" "J0" "I0" "non"
"3745854" 43 137 3 1 0 0 0 28 26280 11 211408 0 211408 1 37582 28 14 54 0 0 0 0 3 26280 2 26178 1 102 0 0 0 0 0 0 18 1 0 4 55272 0 0 0 0 "65" "1" "femme" "M" "305" "B" "K0" "V0" "U2" "X2" "Y1" "R1" "N0" "E1" "G1" "F0" "L0" "H0" "A1" "R1" "Q2" "O0" "M2" "T1" "D1" "B2" "J0" "J0" "J0" "I1" "non"
"3746417" 24 60 1 1 0 0 1 7 57361 0 0 0 0 1 5949 7 13 18 0 0 0 0 2 57361 1 49008 1 8353 0 0 0 0 0 0 6 1 0 4 58802 0 0 0 0 "65" "1" "femme" "C" "635" "B" "K0" "V0" "U2" "X1" "Y1" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q1" "O1" "M0" "T2" "D0" "B0" "J0" "J0" "J0" "I1" "non"
"3841317" 55 223 2 1 0 0 0 22 29891 0 0 0 0 1 5944 22 14 25 0 0 0 0 2 29891 0 0 2 29891 0 0 0 0 0 0 7 1 0 6 33658 0 0 0 0 "31" "3" "femme" "D" "348" "A" "K0" "V0" "U2" "X0" "Y2" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A2" "R2" "Q1" "O0" "M1" "T1" "D1" "B1" "J0" "J0" "J0" "I1" "non"
"4001437" 52 148 2 0 0 0 1 3 200 9 14092 14092 0 1 -6145 3 13 20 0 0 1 19819 1 200 0 0 1 200 0 0 0 0 0 0 8 2 0 7 20019 19819 31 28 31 "81" "1" "homme" "D" "565" "D" "K0" "V1" "U1" "X0" "Y1" "R1" "N0" "E1" "G1" "F0" "L0" "H1" "A2" "R1" "Q0" "O1" "M0" "T0" "D0" "B0" "J2" "J2" "J2" "I1" "non"
"4110146" 54 143 3 1 0 0 2 6 0 0 0 0 0 1 262 6 13 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 644 0 0 0 0 "65" "1" "femme" "M" "850" "4" "K0" "V0" "U0" "X0" "Y0" "R0" "N1" "E0" "G0" "F0" "L0" "H0" "A2" "R1" "Q0" "O1" "M0" "T0" "D0" "B0" "J0" "J0" "J0" "I0" "non"
"4111300" 79 92 6 0 0 0 0 6 0 0 0 0 0 1 1374 6 14 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 7 4652 0 0 2 17 "65" "1" "homme" "V" "770" "B" "K0" "V0" "U0" "X0" "Y0" "R0" "N1" "E0" "G0" "F0" "L0" "H0" "A2" "R0" "Q0" "O0" "M0" "T0" "D1" "B0" "J0" "J1" "J2" "I0" "non"
"4112484" 25 49 1 0 0 0 0 4 125 0 0 0 0 1 1297 4 13 16 0 0 0 0 1 125 0 0 1 125 0 0 0 0 0 0 0 1 1 2 1336 0 0 0 0 "65" "1" "homme" "C" "520" "D" "K0" "V0" "U1" "X0" "Y1" "R0" "N1" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q0" "O0" "M0" "T0" "D0" "B0" "J0" "J0" "J0" "I0" "non"
"5000996" 60 41 3 0 0 0 2 5 0 0 0 0 0 1 4047 5 14 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 3582 0 0 0 0 "82" "3" "homme" "M" "800" "C" "K0" "V0" "U0" "X0" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A2" "R0" "Q1" "O1" "M0" "T0" "D1" "B0" "J0" "J0" "J0" "I0" "non"
"5002382" 39 40 1 0 0 0 0 9 5616 0 0 0 0 1 4633 9 13 27 0 0 0 0 1 5616 0 0 1 5616 0 0 0 0 0 0 5 1 0 6 7579 0 0 0 0 "9" "1" "homme" "C" "505" "D" "K0" "V0" "U1" "X0" "Y1" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A1" "R0" "Q1" "O0" "M0" "T1" "D0" "B1" "J0" "J0" "J0" "I0" "non"
"5004713" 42 39 3 1 0 0 0 13 100 0 0 0 0 1 378 13 13 44 0 0 0 0 1 100 0 0 1 100 0 0 0 0 0 0 9 1 0 6 1971 0 15 15 18 "31" "1" "femme" "M" "305" "B" "K0" "V0" "U1" "X0" "Y1" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A1" "R0" "Q0" "O0" "M1" "T0" "D0" "B2" "J2" "J2" "J2" "I0" "non"
"5004931" 20 39 1 1 0 0 4 7 100 0 10329 10329 0 1 2038 7 13 29 0 0 0 0 2 100 1 0 1 100 0 0 0 0 0 0 9 1 0 6 200 0 1 0 1 "31" "1" "femme" "C" "505" "C" "K0" "V0" "U2" "X1" "Y1" "R1" "N0" "E0" "G1" "F0" "L0" "H0" "A0" "R0" "Q0" "O2" "M0" "T0" "D0" "B1" "J1" "J0" "J1" "I0" "non"
"5005108" 26 39 1 1 0 0 3 3 6523 16 16031 16031 0 1 29985 1 14 19 55900 0 0 0 2 6523 0 0 2 6523 0 0 0 0 0 0 0 1 1 3 8331 0 0 0 0 "31" "1" "femme" "C" "800" "B" "K0" "V0" "U2" "X0" "Y2" "R0" "N1" "E1" "G1" "F1" "L0" "H0" "A0" "R0" "Q2" "O2" "M0" "T1" "D1" "B0" "J0" "J0" "J0" "I0" "non"
"5007264" 34 39 3 1 0 0 0 2 0 0 387 387 0 1 86 2 34 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 20 20 22 "31" "1" "femme" "M" "407" "D" "K0" "V0" "U0" "X0" "Y0" "R0" "N0" "E0" "G1" "F0" "L0" "H0" "A0" "R0" "Q0" "O0" "M0" "T0" "D2" "B0" "J2" "J2" "J2" "I0" "non"
"5007656" 32 38 3 1 0 0 1 5 0 0 2 2 0 1 2654 5 16 13 41710 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 1 0 0 0 0 5 "82" "2" "femme" "M" "607" "D" "K0" "V0" "U0" "X0" "Y0" "R0" "N1" "E0" "G1" "F1" "L0" "H0" "A0" "R0" "Q0" "O1" "M0" "T0" "D2" "B0" "J0" "J0" "J2" "I0" "non"
"5011589" 30 37 1 1 0 0 0 8 3792 10 63839 0 63839 1 8298 8 13 44 35000 0 0 0 3 3792 2 3628 1 164 0 0 0 0 0 0 14 1 0 6 10532 0 0 0 1 "65" "3" "femme" "C" "505" "D" "K0" "V0" "U2" "X2" "Y1" "R1" "N0" "E1" "G1" "F1" "L0" "H0" "A0" "R0" "Q1" "O0" "M0" "T1" "D0" "B2" "J0" "J0" "J1" "I0" "non"
"5011708" 38 37 2 0 0 0 3 11 0 0 0 0 0 1 336 11 13 14 419760 0 0 0 2 0 0 0 2 0 0 0 0 0 0 0 0 1 1 7 9164 0 23 8 2 "31" "1" "homme" "D" "800" "4" "K0" "V0" "U2" "X0" "Y2" "R0" "N1" "E0" "G0" "F1" "L0" "H0" "A1" "R0" "Q0" "O2" "M1" "T0" "D0" "B0" "J2" "J2" "J1" "I0" "non"
"5017549" 29 34 5 1 0 0 0 8 73504 0 0 0 0 1 4021 7 13 49 1266 0 0 0 4 73504 2 34164 1 39340 0 0 1 0 0 0 15 1 0 4 74754 0 0 0 0 "31" "1" "femme" "U" "505" "B" "K0" "V0" "U2" "X2" "Y1" "R1" "N0" "E0" "G0" "F1" "L0" "H0" "A0" "R0" "Q1" "O0" "M0" "T2" "D0" "B2" "J0" "J0" "J0" "I1" "non"
"5018414" 50 34 3 1 0 0 1 26 3600 15 393327 0 0 1 4619 26 13 100 0 393327 0 0 1 3600 0 0 1 3600 0 0 0 0 0 0 21 1 0 6 7826 0 0 0 5 "32" "1" "femme" "M" "308" "B" "K0" "V0" "U1" "X0" "Y1" "R1" "N0" "E1" "G1" "F0" "L1" "H0" "A1" "R0" "Q1" "O1" "M2" "T1" "D0" "B2" "J0" "J0" "J2" "I0" "non"
"5018684" 29 34 1 0 0 0 0 40 22500 0 0 0 0 1 6820 32 13 32 10000 0 0 0 2 22500 1 2400 1 20100 0 0 0 0 0 0 1 1 0 6 25707 0 15 5 8 "82" "2" "homme" "C" "608" "D" "K0" "V0" "U2" "X1" "Y1" "R1" "N0" "E0" "G0" "F1" "L0" "H0" "A0" "R0" "Q1" "O0" "M2" "T1" "D0" "B1" "J2" "J2" "J2" "I1" "non"
"5020244" 21 33 1 0 0 -2 2 3 0 0 0 0 0 1 2459 3 14 39 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 1 0 3 2071 0 0 0 6 "31" "5" "homme" "C" "800" "4" "K0" "V0" "U0" "X0" "Y0" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q0" "O1" "M0" "T0" "D1" "B1" "J0" "J0" "J2" "I0" "non"
"5021257" 21 33 1 1 0 0 1 2 0 0 0 0 0 1 919 2 13 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 7 908 0 8 0 0 "31" "1" "femme" "C" "800" "C" "K0" "V0" "U0" "X0" "Y0" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q0" "O1" "M0" "T0" "D0" "B0" "J2" "J0" "J0" "I0" "non"
"5023674" 44 32 1 0 0 0 0 15 115577 34 242261 0 0 1 4852 13 13 19 0 242261 0 0 1 115577 0 0 1 115577 0 0 0 0 0 0 0 1 0 4 122951 2097 0 0 0 "82" "2" "homme" "C" "308" "B" "K0" "V0" "U1" "X0" "Y1" "R0" "N0" "E1" "G1" "F0" "L1" "H1" "A1" "R0" "Q1" "O0" "M1" "T2" "D0" "B0" "J0" "J0" "J0" "I2" "non"
"5023979" 28 32 3 0 0 0 2 30 147118 4 75584 0 75584 1 10891 13 14 47 3500 0 0 0 2 147118 1 97710 1 49408 0 0 0 0 0 0 33 1 0 6 155202 0 2 0 0 "16" "4" "homme" "M" "408" "A" "K0" "V0" "U2" "X1" "Y1" "R1" "N0" "E1" "G1" "F1" "L0" "H0" "A0" "R0" "Q2" "O1" "M2" "T2" "D1" "B2" "J1" "J0" "J0" "I2" "non"
"5025493" 40 31 1 1 0 0 0 20 104 0 0 0 0 1 3674 20 13 61 0 0 0 0 2 104 1 0 1 104 0 0 0 0 0 0 24 1 0 6 12908 0 0 13 16 "31" "2" "femme" "C" "308" "D" "K0" "V0" "U2" "X1" "Y1" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A1" "R0" "Q1" "O0" "M1" "T0" "D0" "B2" "J0" "J2" "J2" "I1" "non"
"5025657" 30 31 3 1 0 0 0 2 671 0 0 0 0 1 807 2 13 6 0 0 0 0 1 671 0 0 1 671 0 0 0 0 0 0 1 2 0 7 1328 0 0 0 4 "31" "2" "femme" "M" "800" "B" "K0" "V0" "U1" "X0" "Y1" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q0" "O0" "M0" "T1" "D0" "B0" "J0" "J0" "J2" "I0" "non"
"5026024" 23 31 1 0 0 0 0 7 0 0 0 0 0 1 9947 7 16 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 6 25431 0 0 0 0 "32" "5" "homme" "C" "800" "C" "K0" "V0" "U0" "X0" "Y0" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q2" "O0" "M0" "T0" "D2" "B0" "J0" "J0" "J0" "I1" "non"
"5026077" 34 31 5 1 0 0 2 3 0 0 938 938 0 1 982 3 16 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 4 8 "65" "1" "femme" "U" "505" "D" "K0" "V0" "U0" "X0" "Y0" "R0" "N1" "E0" "G1" "F0" "L0" "H0" "A0" "R0" "Q0" "O1" "M0" "T0" "D2" "B0" "J0" "J2" "J2" "I0" "non"
"5026271" 20 31 1 1 0 0 2 2 0 0 0 0 0 1 6890 2 13 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 1 0 1 12662 0 0 0 0 "31" "1" "femme" "C" "800" "D" "K0" "V0" "U0" "X0" "Y0" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q1" "O1" "M0" "T0" "D0" "B0" "J0" "J0" "J0" "I1" "non"
"5028399" 42 30 3 1 0 0 2 11 0 6 4136 4136 0 1 -2308 11 13 45 42120 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 7 0 0 25 25 26 "31" "3" "femme" "M" "505" "C" "K0" "V0" "U0" "X0" "Y0" "R0" "N1" "E1" "G1" "F1" "L0" "H0" "A1" "R0" "Q0" "O1" "M1" "T0" "D0" "B2" "J2" "J2" "J2" "I0" "non"
"5030918" 48 29 3 1 0 0 0 24 0 0 0 0 0 1 6082 24 14 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 1 0 3 3877 0 6 0 0 "31" "1" "femme" "M" "305" "D" "K0" "V0" "U0" "X0" "Y0" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A1" "R0" "Q1" "O0" "M1" "T0" "D1" "B0" "J2" "J0" "J0" "I0" "non"
"5030976" 21 29 1 0 0 0 1 4 0 0 0 0 0 1 1228 4 13 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 7 3028 0 14 0 0 "31" "1" "homme" "C" "840" "D" "K0" "V0" "U0" "X0" "Y0" "R0" "N1" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q0" "O1" "M0" "T0" "D0" "B0" "J2" "J0" "J0" "I0" "non"
"5031537" 32 29 1 0 0 0 1 11 33185 0 0 0 0 1 2937 11 13 44 0 0 1 12771 1 33185 0 0 1 33185 0 0 0 0 0 0 17 1 0 6 50462 12771 0 0 0 "31" "2" "homme" "C" "308" "B" "K0" "V1" "U1" "X0" "Y1" "R1" "N0" "E0" "G0" "F0" "L0" "H1" "A0" "R0" "Q0" "O1" "M1" "T1" "D0" "B2" "J0" "J0" "J0" "I1" "non"
"5033195" 22 28 1 0 0 0 4 8 2900 0 0 0 0 1 2540 4 13 33 0 0 0 0 2 2900 1 1800 1 1100 0 0 0 0 0 0 10 1 0 1 19832 0 0 2 1 "65" "1" "homme" "C" "800" "D" "K0" "V0" "U2" "X1" "Y1" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q0" "O2" "M0" "T1" "D0" "B1" "J0" "J1" "J1" "I1" "non"
"5034027" 27 28 1 1 0 0 1 5 4728 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4728 0 0 1 4728 0 0 0 0 0 0 0 1 1 2 4728 0 0 0 0 "31" "1" "femme" "C" "800" "4" "K0" "V0" "U1" "X0" "Y1" "R0" "N1" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q0" "O1" "M0" "T1" "D0" "B0" "J0" "J0" "J0" "I0" "non"
"5034544" 36 28 3 1 0 0 2 8 0 26 15181 15181 0 1 -1465 8 19 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 7 0 0 25 22 25 "65" "1" "femme" "M" "800" "C" "K0" "V0" "U0" "X0" "Y0" "R0" "N1" "E1" "G1" "F0" "L0" "H0" "A0" "R0" "Q0" "O1" "M0" "T0" "D2" "B0" "J2" "J2" "J2" "I0" "non"
"5036198" 31 27 1 1 0 0 2 58 104100 0 0 0 0 1 29414 41 14 22 5100 0 0 0 1 104100 0 0 1 104100 0 0 0 0 0 0 10 1 0 6 120252 0 0 0 0 "31" "1" "femme" "C" "408" "B" "K0" "V0" "U1" "X0" "Y1" "R1" "N0" "E0" "G0" "F1" "L0" "H0" "A0" "R0" "Q2" "O1" "M2" "T2" "D1" "B0" "J0" "J0" "J0" "I2" "non"
"5036807" 44 27 3 1 0 0 2 6 153 0 0 0 0 1 786 6 13 15 32000 0 0 0 1 153 0 0 1 153 0 0 0 0 0 0 0 2 1 7 1095 0 5 1 18 "31" "1" "femme" "M" "305" "C" "K0" "V0" "U1" "X0" "Y1" "R0" "N1" "E0" "G0" "F1" "L0" "H0" "A1" "R0" "Q0" "O1" "M0" "T0" "D0" "B0" "J2" "J1" "J2" "I0" "non"
"5038877" 42 27 2 1 0 0 3 6 0 0 1444 1444 0 1 803 6 14 33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 1 0 7 0 0 13 14 5 "65" "2" "femme" "D" "505" "4" "K0" "V0" "U0" "X0" "Y0" "R1" "N0" "E0" "G1" "F0" "L0" "H0" "A1" "R0" "Q0" "O2" "M0" "T0" "D1" "B1" "J2" "J2" "J2" "I0" "non"
"5041088" 54 26 3 0 0 0 2 35 16500 13 291798 0 0 2 12070 32 14 25 66950 291798 0 0 1 16500 0 0 1 16500 0 0 0 0 0 0 12 1 0 6 28121 0 2 1 0 "31" "2" "homme" "M" "800" "B" "K1" "V0" "U1" "X0" "Y1" "R1" "N0" "E1" "G1" "F1" "L1" "H0" "A2" "R0" "Q2" "O1" "M2" "T1" "D1" "B1" "J1" "J1" "J0" "I1" "non"
"5041267" 53 26 3 0 0 0 4 9 4547 16 95061 0 95061 1 6062 9 13 36 39000 0 0 0 1 4547 0 0 1 4547 0 0 0 0 0 0 8 1 0 6 13034 0 0 0 0 "32" "5" "homme" "M" "508" "D" "K0" "V0" "U1" "X0" "Y1" "R1" "N0" "E1" "G1" "F1" "L0" "H0" "A2" "R0" "Q1" "O2" "M0" "T1" "D0" "B1" "J0" "J0" "J0" "I1" "non"
"5041472" 32 26 5 1 0 0 0 8 0 0 0 0 0 1 8857 8 20 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 3 6803 0 0 0 0 "31" "3" "femme" "U" "505" "C" "K0" "V0" "U0" "X0" "Y0" "R0" "N1" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q1" "O0" "M0" "T0" "D2" "B0" "J0" "J0" "J0" "I0" "non"
"5042664" 27 25 1 0 0 0 0 6 350 0 0 0 0 1 14759 6 13 10 0 0 0 0 2 350 0 0 2 350 0 0 0 0 0 0 0 1 0 4 12697 0 0 0 0 "32" "2" "homme" "C" "800" "B" "K0" "V0" "U2" "X0" "Y2" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q2" "O0" "M0" "T1" "D0" "B0" "J0" "J0" "J0" "I1" "non"
"5042823" 49 25 1 1 0 -2 1 11 0 0 0 0 0 1 2307 11 13 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 6638 0 0 2 8 "32" "3" "femme" "C" "800" "D" "K0" "V0" "U0" "X0" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A1" "R0" "Q0" "O1" "M1" "T0" "D0" "B0" "J0" "J1" "J2" "I0" "non"
"5043278" 28 25 1 1 0 0 2 10 1312 18 30439 1114 29325 1 -159 10 13 36 0 0 0 0 1 1312 0 0 1 1312 0 0 0 0 0 0 13 1 0 6 1312 0 14 22 23 "65" "1" "femme" "C" "405" "C" "K0" "V0" "U1" "X0" "Y1" "R1" "N0" "E1" "G1" "F0" "L0" "H0" "A0" "R0" "Q0" "O1" "M0" "T1" "D0" "B1" "J2" "J2" "J2" "I0" "non"
"5044465" 69 24 3 0 0 0 1 8 43360 0 0 0 0 1 6461 8 13 20 0 0 0 0 1 43360 0 0 1 43360 0 0 0 0 0 0 10 1 0 3 57673 0 0 0 0 "65" "1" "homme" "M" "800" "C" "K0" "V0" "U1" "X0" "Y1" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A2" "R0" "Q1" "O1" "M0" "T1" "D0" "B0" "J0" "J0" "J0" "I1" "non"
"5047211" 20 23 1 0 0 0 0 2 0 0 0 0 0 1 1466 1 13 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1860 0 0 0 0 "31" "2" "homme" "C" "800" "C" "K0" "V0" "U0" "X0" "Y0" "R0" "N1" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q0" "O0" "M0" "T0" "D0" "B0" "J0" "J0" "J0" "I0" "non"
"5047583" 26 23 1 1 0 0 2 9 24596 0 0 0 0 1 3315 7 14 18 0 0 0 0 2 24596 1 2700 1 21896 0 0 0 0 0 0 7 1 0 6 24771 0 5 0 0 "31" "1" "femme" "C" "505" "B" "K0" "V0" "U2" "X1" "Y1" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q1" "O1" "M0" "T1" "D1" "B0" "J2" "J0" "J0" "I1" "non"
"5054208" 28 21 1 0 0 0 0 28 30036 0 0 0 0 1 3083 27 13 56 0 0 0 0 4 30036 2 1800 2 28236 0 0 0 0 0 0 19 2 0 6 33321 0 23 19 0 "56" "1" "homme" "C" "308" "C" "K0" "V0" "U2" "X2" "Y2" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q0" "O0" "M2" "T1" "D0" "B2" "J2" "J2" "J0" "I1" "non"
"5054380" 19 20 1 1 0 0 0 1 0 0 0 0 0 1 1217 1 16 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 6761 0 0 0 0 "31" "1" "femme" "C" "800" "C" "K0" "V0" "U0" "X0" "Y0" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q0" "O0" "M0" "T0" "D2" "B0" "J0" "J0" "J0" "I0" "non"
"5056881" 28 19 3 0 0 0 0 1 0 0 0 0 0 1 751 1 13 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 1 0 1 729 0 0 0 0 "31" "2" "homme" "M" "800" "C" "K0" "V0" "U0" "X0" "Y0" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q0" "O0" "M0" "T0" "D0" "B0" "J0" "J0" "J0" "I0" "non"
"5059878" 27 18 3 1 0 0 3 13 3623 0 0 0 0 1 9638 13 13 35 0 0 0 0 1 3623 1 3623 0 0 0 0 0 0 0 0 25 2 0 6 20611 0 0 0 0 "31" "1" "femme" "M" "305" "B" "K0" "V0" "U1" "X1" "Y0" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q2" "O2" "M1" "T1" "D0" "B1" "J0" "J0" "J0" "I1" "non"
"5060511" 70 18 3 1 0 0 0 27 0 61 47457 47457 0 1 39681 27 13 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 1 0 6 77734 0 0 0 0 "31" "1" "femme" "M" "730" "C" "K0" "V0" "U0" "X0" "Y0" "R1" "N0" "E1" "G1" "F0" "L0" "H0" "A2" "R0" "Q2" "O0" "M2" "T0" "D0" "B0" "J0" "J0" "J0" "I1" "non"
"5061345" 32 18 1 0 0 0 2 24 215 13 305447 0 0 1 3498 24 13 29 0 305447 0 0 2 215 0 0 2 215 0 0 0 0 0 0 4 1 0 6 9912 0 9 10 0 "31" "1" "homme" "C" "305" "B" "K0" "V0" "U2" "X0" "Y2" "R1" "N0" "E1" "G1" "F0" "L1" "H0" "A0" "R0" "Q1" "O1" "M1" "T0" "D0" "B1" "J2" "J2" "J0" "I0" "non"
"5061805" 32 18 3 0 0 0 0 5 100 0 0 0 0 1 2534 5 14 20 21000 0 0 0 1 100 0 0 1 100 0 0 0 0 0 0 10 1 0 6 2623 0 0 0 0 "31" "1" "homme" "M" "307" "C" "K0" "V0" "U1" "X0" "Y1" "R1" "N0" "E0" "G0" "F1" "L0" "H0" "A0" "R0" "Q0" "O0" "M0" "T0" "D1" "B0" "J0" "J0" "J0" "I0" "non"
"5064064" 19 17 1 0 0 0 4 7 0 12 17862 17862 0 1 5359 7 13 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 1 0 6 9441 0 0 0 0 "31" "1" "homme" "C" "505" "C" "K0" "V0" "U0" "X0" "Y0" "R1" "N0" "E1" "G1" "F0" "L0" "H0" "A0" "R0" "Q1" "O2" "M0" "T0" "D0" "B1" "J0" "J0" "J0" "I0" "non"
